pnl_ratio,pnl_ratio_annual,sharp_ratio,max_drawdown,short,long
0.12279640159632021,0.2948729380437953,1.80833414915541,0.02941848448080284,5.0,10.0
0.08590674537704486,0.20628922409619324,1.2325235057288115,0.053090253971395905,5.0,15.0
-0.017808154710578238,-0.04276300308790169,-0.4256896851182189,0.058822887942962414,5.0,20.0
0.11723400741273421,0.2815158730634736,1.731482239554513,0.03513353805912317,7.0,10.0
0.07637774028306579,0.18340707370604617,1.126214735348269,0.04519401883882733,7.0,15.0
-0.00733407551799959,-0.017611431342564807,-0.17451780326622476,0.058283528780874026,7.0,20.0
0.08619950721935994,0.20699223773069986,1.3371514321903153,0.0349755391993698,9.0,10.0
0.08755913968609456,0.21025714464095077,1.2948832695044301,0.04288199656979663,9.0,15.0
-0.00032455292005470254,-0.0007793540514471475,-0.007629661675861002,0.05293030914978639,9.0,20.0
